content,date,like,place,tags
"⠀#제주브랜딩 #제주맛집🥘난산리 코스요리전문점🥘⠀서귀포 난산리 마을에 새로 오픈한코스요리전문점 난산리키친에 다녀왔어요!⠀식당 건물을 직접 리모델링하실 때부터기대를 잔뜩하고 있었는데,⠀제가 먹는데 진심인 편은 아니지만난산리키친에거 먹었던 ‘당근퓨레치킨’⠀정말... 잊지 못하고... 감동해서 울뻔했잖아요🥲⠀바 테이블에 앉아 플레이팅하는 모습을 감상하고사장님의 재치있는 입담으로 소소하게 대화를 나누고정성스레 준비한 음식을 와인과 함께 맛보다보면⠀어느새 2시간이 넘는 시간이 훌쩍 지나 있더라고요⠀아쉽지만 아쉽지 않았고,정말 많이 웃고 떠들었던 시간을 보낼 수 있었어요⠀음식과 공간에 대한 자세한 후기는블로그에 자세하게 작성해 두었으니 참고하시면 좋을 것 같아요!⠀⠀그리고,난산리큰집에서 일주일간 여름방학을 보내며난산리에서 많은 시간을 보내며 쉬다가 왔어요⠀-난산리큰집 게스트하우스-난산리다방 포트커피 카페-난산리키친 코스요리식당-조아가지구 흑백사진관⠀코로나 4단계가 풀리고 나면 난산리에서소중한 사람들, 새로운 사람들과 함께소소하지만 행복한 시간을 즐겨보는 건 어떠신가요?⠀⠀#8월의제주 #제주도리오늘도 제주를 좋아하는 한 사람이 생기길 바라며제주를 브랜딩하며 여행을 하고 있어요!⠀#난산리키친 @nansan_kitchen📍서귀포시 성산읍 난산로 41번길 38🚗 주차 : 난산로41번길 32🎫 런치 3.5만원 디너 5.5만원(예약제)🥘 당근치킨퓨레 존맛탱 그 자체🍯 2인 바테이블 자리로 예약하시고 와인 추천 받아서 드셔보세요! (화이트 레드 두 잔 시켜서 즐기시는 걸 추천!)⠀𝗣𝗵𝗼𝘁𝗼 𝗜𝗻𝗳𝗼.📸 Sony a7iii / Lightroom⠀⠀ⓒ 2021. 𝘑𝘦𝘫𝘶𝘥𝘰𝘭𝘪 𝘈𝘭𝘭 𝘳𝘪𝘨𝘩𝘵 𝘳𝘦𝘴𝘦𝘳𝘷𝘦𝘥⠀",2021-08-19,101,,"['#제주브랜딩', '#제주맛집🥘난산리', '#8월의제주', '#제주도리오늘도', '#난산리키친']"
행💙복💙,2021-08-19,20,,[]
촤르르한 일자핏 슬랙스🙂강강추!#일상 #데일리 #데일리룩 #오오티디 #아웃핏 #가을옷 #팬츠 #슬랙스 #일자핏 #슬랙스코디 #슬랙스추천 #여행 #제주도여행 #제주도맛집 #제주도카페 #서울맛집 #대전맛집 #광주카페 #강원도맛집 #강원도펜션 #경주카페 #황리단길 #황리단길카페 #경주핫플 #캠핑 #캠핑룩 #여행룩 #여친룩 #여친선물추천,2021-08-19,20,,"['#일상', '#데일리', '#데일리룩', '#오오티디', '#아웃핏', '#가을옷', '#팬츠', '#슬랙스', '#일자핏', '#슬랙스코디', '#슬랙스추천', '#여행', '#제주도여행', '#제주도맛집', '#제주도카페', '#서울맛집', '#대전맛집', '#광주카페', '#강원도맛집', '#강원도펜션', '#경주카페', '#황리단길', '#황리단길카페', '#경주핫플', '#캠핑', '#캠핑룩', '#여행룩', '#여친룩', '#여친선물추천']"
"📍제주 카페만감제주도 여행 기념으로 하멜치즈케이크를 예약해서 가져오려했지만 예약마저 가득차서 돌아오는날 픽업이 불가능했어요😢이런저런 디저트를 검색해보다가 유기농 재료만을 사용해서 만든 바스크 귤 치즈케이크 발견💕솔직히 진짜 완전 강추‼️‼️ 제주 기념품이나 디저트맛집 검색했을때 sns에서 본적이없던 곳이었어요. 아니근데 이럴수가 아침공복에 먹어보고 뿅가가지고 사진 막 부랴부랴찍다보니 퀄리티가 떨어지는점 감안해주세요ㅎㅎ1일 50박스 한정으로 판매하시고, DM으로 예약도 받는다하셔서 바로 예약했더니 친절하게 응대해주셨어요😉포장도 아이스팩이랑같이 보냉백에 이쁘게 포장해주셔서 들고오기도 편했어요! 지인들도 먹어보고 너무 맛있다 칭찬많이들어서 기분이좋네요. 영상처럼 꾸덕하고 초크초크해요 끼야야앙🍊귤 향이 너무 잘나서 풍미도 작렬해요🍊연령상관없이 누구나 좋아하실것 같아서 선물로 강추합니다메뉴. 바스크 귤 치즈케이크1박스 18,000원  유기농 트로피칼 귤 밀크티 6,000원영업시간. am11:00-pm16:00/주말휴뮤위치. 제주특별자치도 제주시 이도일동 동광로 51(네이버참고 ㅎㅎ)DM주문. @mangam_airport새로운 메뉴로 2호점 준비중이라하니 다음 제주여행때 2호점 방문할게요!!",2021-08-19,23,,[]
#난산리식당..오늘 하루도 좋은분들과 함께 대화를 나누고 좋은 시간을 보냈습니다. 계속해서 잘해야 된다는 부담감을 사명감과 책임감으로 이겨내야겠다는 생각이 드는 밤입니다. 많은 대화를 나누며 많은 생각이 들었습니다. 결론은 계속해서 안주하지 않고 고민하고 노력하는것!! 모든분들의 기대감을 실망시키지 않도록 열심히 하겠습니다!!,2021-08-19,36,,['#난산리식당..오늘']
오랜만에 신상카페 오픈날 방문#제주피드 _ #제주도민 #제주도신상카페 #신상카페 #오드싱,2021-08-19,79,,"['#제주피드', '#제주도민', '#제주도신상카페', '#신상카페', '#오드싱']"
아로아로 ~~~~~#제주도 #제주도여행 #제주도맛집 #브라보비치 #우도 #땅콩아이스크림 #하하호호버거 #독고집 #사계해변 #성산맛집,2021-08-19,25,,"['#제주도', '#제주도여행', '#제주도맛집', '#브라보비치', '#우도', '#땅콩아이스크림', '#하하호호버거', '#독고집', '#사계해변', '#성산맛집']"
제주도 집밥🍚....#제주도#집밥#단소,2021-08-19,40,,"['#제주도', '#집밥', '#단소']"
유독 제주스러웠던 공간🍃....#제주#단소,2021-08-19,49,,"['#제주', '#단소']"
제주와서다시오고 싶은집👍예약제도 맘에 들고맛있어서 더 좋았어용큰공 고생햇어👊#일상기록#애월맛집#모아나디쉬#파스타맛집#풍경맛집#누룽지오일파스타#제주바다덮밥#이름도이쁘고#제주도맛집#제주도여행#기록해두기,2021-08-19,8,,"['#일상기록', '#애월맛집', '#모아나디쉬', '#파스타맛집', '#풍경맛집', '#누룽지오일파스타', '#제주바다덮밥', '#이름도이쁘고', '#제주도맛집', '#제주도여행', '#기록해두기']"
@rolla_ny이제 하산하세요 👨🏻‍🏫,2021-08-19,21,,[]
앤트러사이트느긋하게 시간 보낸 곳,2021-08-19,18,,[]
앤트러사이트느긋하게 시간 보낸 곳,2021-08-19,17,,[]
‘제주도 애월 해물라면 맛집🍜’🏷노라바저는 해물라면은 그닥 좋아하진 않아요 근데 제가 유일하게 맛있게 먹는 해물라면집입니다!!! 🥰 제주 애월해안도로를 보며 먹는 한정판 문어라면과 도시락을 먹으면 대박조합이에용 😭 문어는 하나도 안질기고 야들야들.. 전복도 살아있는 상태로 나와서 익혀가요 ㅎㅎ 맵기 선택도 가능한데 중간매운맛으로 먹으면 제 기준엔 딱 맞아요😊 도시락은 안에있는 멸추볶음이 진짜 맛있습니다 ㅋㅋㅋ🥰 제주도 해물라면집 찾으시면 한번가보시는거 추천‼️🏷문어라면세트🏷해물라면세트🏷 제주 제주시 애월읍 구엄길 100#제주도맛집 #애월맛집 #애월맛집추천 #해물라면맛집 #해물라면 #노라바 #노라바해물라면 #라면맛집 #일산맛집 #서울맛집 #전국맛집 #고양맛집 #파주맛집 #먹부림 #먹스타그램 #먹팔해요 #먹팔 #먹팔맞팔 #좋반 #먹부림요정 #먹요정,2021-08-19,52,,"['#제주도맛집', '#애월맛집', '#애월맛집추천', '#해물라면맛집', '#해물라면', '#노라바', '#노라바해물라면', '#라면맛집', '#일산맛집', '#서울맛집', '#전국맛집', '#고양맛집', '#파주맛집', '#먹부림', '#먹스타그램', '#먹팔해요', '#먹팔', '#먹팔맞팔', '#좋반', '#먹부림요정', '#먹요정']"
.많은 영감을 받고온 제주카페투어 ☕️,2021-08-19,54,,[]
#제주#제주도제주#성산#성산일출봉#명단#흑돼지특수부위#화요#한잔#제주도맛집흑돼지맛집👍예약하고가세요😀,2021-08-19,11,,"['#제주', '#제주도제주', '#성산', '#성산일출봉', '#명단', '#흑돼지특수부위', '#화요', '#한잔', '#제주도맛집흑돼지맛집👍예약하고가세요😀']"
제주 이틀째 😊요기 고등어회 완전 싱싱고등어구이 짱맛 !.......#제주도 #제주도맛집 #제주도여행 #대정읍맛집 #미영이네 #고등어회 #휴가 #travel #좋아요 #좋반 #foodie #일상 #먹스타그램 #맛스타그램 #먹팔 #소통 #제주도코로나4단계 #아들챙기느라바쁨 #폰볼정신도없긔#남은3일 #더재밌게놀자 #아진짜행복해😊,2021-08-19,113,,"['#제주도', '#제주도맛집', '#제주도여행', '#대정읍맛집', '#미영이네', '#고등어회', '#휴가', '#travel', '#좋아요', '#좋반', '#foodie', '#일상', '#먹스타그램', '#맛스타그램', '#먹팔', '#소통', '#제주도코로나4단계', '#아들챙기느라바쁨', '#폰볼정신도없긔', '#남은3일', '#더재밌게놀자', '#아진짜행복해😊']"
"구찌 테크니컬 저지 조깅 팬츠ㆍ상품번호 : 89407ㆍ모델번호 : 650041 XJC5O 4030ㆍ소재 : 55% 폴리에스터, 45% 면#구찌팬츠#구찌바지#구찌츄리닝#구찌운동복#루이비통반팔셔츠#공스타#텀블러#성주여행#록시하트#폴꾸그램#뭐입지#토리버치가방#샤넬반팔티#패피#학원#고급빌라인테리어#유머스타그램#염색#개그#이대맛집#톰브라운수트#하조대#제주도맛집#나이키스니커즈#운동하는직장인#귀염댕이#기록#수원역",2021-08-19,저 좋아요를 눌러보세,,"['#구찌팬츠', '#구찌바지', '#구찌츄리닝', '#구찌운동복', '#루이비통반팔셔츠', '#공스타', '#텀블러', '#성주여행', '#록시하트', '#폴꾸그램', '#뭐입지', '#토리버치가방', '#샤넬반팔티', '#패피', '#학원', '#고급빌라인테리어', '#유머스타그램', '#염색', '#개그', '#이대맛집', '#톰브라운수트', '#하조대', '#제주도맛집', '#나이키스니커즈', '#운동하는직장인', '#귀염댕이', '#기록', '#수원역']"
from @dayoung__er #마지막날연돈예약 실패후 근처에서 돈까스집찾기 근데 대기가 ㅠㅠ딴데 갈시간이 없어서 일단 기다리고 먹었는데 다 맛있네 ..#로드129 💛제주산멘치가스성게크림파스타 흑돼지돈까스몽상드애월 도보10분🌴--#애월맛집 #제주 #제주여행 #제주공항 #제주도카페 #애월#점심 #협재해수욕장 #집밥 #이호테우해변 #제주도맛집 #먹방 #동문시장 #제주도돈까스 #제주도여행 #road129 #곽지해변 #협재해변,2021-08-19,21,,"['#마지막날연돈예약', '#로드129', '#애월맛집', '#제주', '#제주여행', '#제주공항', '#제주도카페', '#애월', '#점심', '#협재해수욕장', '#집밥', '#이호테우해변', '#제주도맛집', '#먹방', '#동문시장', '#제주도돈까스', '#제주도여행', '#road129', '#곽지해변', '#협재해변']"
..오늘 하루도 리브와일드를 찾아주시고 좋아해주셔서 감사합니다..요즘은 하루하루 손님들과의 재미난 대화에 10시에 영업을 종료해야하는 것이 너무 아쉬워지는 나날입니다..오늘도 아름다운 밤 되세요☺️.......#제주도맛집 #한림맛집 #협재맛집 #제주도밥집 #한림밥집 #협재밥집 #금능밥집 #애월밥집 #제주도술집 #한림술집 #협재술집 #금능술집 #애월술집 #제주칵테일 #협재바 #한림바 #금능바 #제주여행 #협재분위기좋은곳 #협재핫플 #리브와일드 #협재리브와일드 #leavewild #제주 #제주도 #jeju #협재 #애월,2021-08-19,19,,"['#제주도맛집', '#한림맛집', '#협재맛집', '#제주도밥집', '#한림밥집', '#협재밥집', '#금능밥집', '#애월밥집', '#제주도술집', '#한림술집', '#협재술집', '#금능술집', '#애월술집', '#제주칵테일', '#협재바', '#한림바', '#금능바', '#제주여행', '#협재분위기좋은곳', '#협재핫플', '#리브와일드', '#협재리브와일드', '#leavewild', '#제주', '#제주도', '#jeju', '#협재', '#애월']"
오늘도 불태워뜨아❤️‍🔥,2021-08-19,113,,[]
#나도먹어봤다 #양치사탕 이라고 들어는 보았는가!-#제주 에서 핫한 #써니의놀이터 의 #자이리톨사탕 솔이가 엄마 양치 사탕 사탕 타령을 해서오늘 다녀왔다♡ -양치후에도 사탕을 먹을수 있다니! 신통방통♡ 색도 이뿌고 맛도 좋고 달지도 않고 내가 다 먹을까봐 ㅋㅋㅋ 걱정이지만... -하나는 조카들 선물 하나는 솔이친구야 선물 하나는 우리 솔이거♡ 다 먹으면 또 사러가자!! -늘 건강한 음식 만들어 줘서 고마워요!--#제주도카페 #제주도맛집 #예약필수 #아이간식,2021-08-19,14,,"['#나도먹어봤다', '#양치사탕', '#제주', '#써니의놀이터', '#자이리톨사탕', '#제주도카페', '#제주도맛집', '#예약필수', '#아이간식']"
.빨주노초파보 🌈쫀득쫀득 꼬끄에 맛있는 필링🤤✨월정 바다와 함께일 때 더 빛이 나는 무지개 수카롱 ❤️🧡💛💚💙💜제주시 구좌읍 해맞이해안로 406 카페콧수염070-4131-8880방문해주신 모든 분들께 감사드립니다예쁜 사진 남겨주셔서 감사합니다 🌷#제주동쪽카페 #월정 #월정리 #성산맛집 #제주카페 #서귀포맛집 #월정리콧수염 #제주시카페 #구좌읍맛집 #서귀포카페 #제주마카롱맛집 #월정리카페 #제주애견동반 #성산일출봉맛집 #월정리맛집 #제주도맛집 #애월맛집 #함덕해수욕장 #성산카페 #월정리카페콧수염 #제주맛집 #제주도마카롱 #제주월정리 #제주도민맛집 #제주애견동반카페 #제주월정리카페 #제주도 #제주도카페 #제주 #제주카페추천,2021-08-19,2,,"['#제주동쪽카페', '#월정', '#월정리', '#성산맛집', '#제주카페', '#서귀포맛집', '#월정리콧수염', '#제주시카페', '#구좌읍맛집', '#서귀포카페', '#제주마카롱맛집', '#월정리카페', '#제주애견동반', '#성산일출봉맛집', '#월정리맛집', '#제주도맛집', '#애월맛집', '#함덕해수욕장', '#성산카페', '#월정리카페콧수염', '#제주맛집', '#제주도마카롱', '#제주월정리', '#제주도민맛집', '#제주애견동반카페', '#제주월정리카페', '#제주도', '#제주도카페', '#제주', '#제주카페추천']"
제주도 여름휴가 셋째날👍제주도 일기예보 어떻게 된거지.?비안오고 오늘도 하늘이 너무너무맑다🤩오늘 아침은 #제주도한정식 맛집 #단소 일찍 갔다고 갔는데 대기만 한시간..그래도 깔끔하고 집밥처럼 정말 맛있었다! 완전 추천👏소화시킬겸 #제주도노형수퍼마켙 구경!#날씨요정 #주차요정 #에어드롭 #제주도여행 #제주도맛집 #먹스타그램 #친구랑여행 #제주도실내관광지 #제주도박물관 #노형수퍼마켙,2021-08-19,12,,"['#제주도한정식', '#단소', '#제주도노형수퍼마켙', '#날씨요정', '#주차요정', '#에어드롭', '#제주도여행', '#제주도맛집', '#먹스타그램', '#친구랑여행', '#제주도실내관광지', '#제주도박물관', '#노형수퍼마켙']"
"핫플은 일단 방문부터 하는 성격인데 ,방문하길 진짜 잘했다 ㅋㅋㅋ 일단 맛있다고 소문나면 먹고 봐야함 #제주도맛집꺼멍연탄구이#제주도맛집 #신화월드맛집 #오설록맛집 #카멜리아힐맛집 #한경면맛집 #제주도흑돼지맛집 #송악산맛집 #산방산맛집 #오설록티뮤지엄 #제주신화월드메리어트 #제주신화월드 #제주도현지인맛집 #제주현지인맛집 #제주도가볼만한곳 #제주도여행 #저지리맛집",2021-08-19,1,,"['#제주도맛집꺼멍연탄구이', '#제주도맛집', '#신화월드맛집', '#오설록맛집', '#카멜리아힐맛집', '#한경면맛집', '#제주도흑돼지맛집', '#송악산맛집', '#산방산맛집', '#오설록티뮤지엄', '#제주신화월드메리어트', '#제주신화월드', '#제주도현지인맛집', '#제주현지인맛집', '#제주도가볼만한곳', '#제주도여행', '#저지리맛집']"
흐렸지만 흐린 나름대로,2021-08-19,30,,[]
손톱 물 다들었네ㅡㅡ,2021-08-19,187,,[]
"☀제주의 멋과 맛을 모두 즐기시고 싶다면➩✨제주여행의 후회없는 선택➀제주공항 근처 바닷가 바로 앞 풍경맛집➁해녀가 직접 채집하는제주보말, 제주돼지, 제주비트를 재료로 하는 건강맛집 [한라진칼국수]입니다.✅OPEN 9:00✅CLOSE 16:00✅매주 월요일 정기휴무✈제주시 테우해안로32☏TEL 064.711.8525#한라진칼국수 #제주맛집 #제주맛집추천 #제주도맛집 #제주도맛집추천 #제주공항맛집 #제주공항근처맛집 #보말칼국수 #보말칼국수맛집 #제주보말칼국수 #제주보말칼국수맛집 #돔베고기 #제주가족여행 #제주데이트 #제주점심 #제주도민맛집 #이호테우해변맛집 #애월맛집 #애월해안도로맛집 #제주오션뷰맛집 #함덕맛집 #성산일출봉맛집 #협재맛집 #곽지맛집 #한담맛집 #한림맛집 #제주도여행 #제주여행 #제주핫플 #제주아침식사",2021-08-19,3,,"['#한라진칼국수', '#제주맛집', '#제주맛집추천', '#제주도맛집', '#제주도맛집추천', '#제주공항맛집', '#제주공항근처맛집', '#보말칼국수', '#보말칼국수맛집', '#제주보말칼국수', '#제주보말칼국수맛집', '#돔베고기', '#제주가족여행', '#제주데이트', '#제주점심', '#제주도민맛집', '#이호테우해변맛집', '#애월맛집', '#애월해안도로맛집', '#제주오션뷰맛집', '#함덕맛집', '#성산일출봉맛집', '#협재맛집', '#곽지맛집', '#한담맛집', '#한림맛집', '#제주도여행', '#제주여행', '#제주핫플', '#제주아침식사']"
제주에서만 먹을수 있는 모당모당김밥이랑 라면도 넘 맛있네~#제주분식 #제주맛집...#제주동문시장#제주공항맛집#제주시청맛집#제주공항근처맛집#연동카페#제주도맛집#연동제주분식#제주도그램#노형동카페#제주도여행,2021-08-19,1,,"['#제주분식', '#제주맛집...', '#제주동문시장', '#제주공항맛집', '#제주시청맛집', '#제주공항근처맛집', '#연동카페', '#제주도맛집', '#연동제주분식', '#제주도그램', '#노형동카페', '#제주도여행']"
제주도에서만 즐길수있는 수제버거 관자스테이크버거 고단백 저칼로리 제주 버거요 미친선셋은 덤입니다,2021-08-19,0,,[]
제주도 무늬오징어처음 먹어봐~~😆🤣갑오징어는 아는데...무늬오징어는 처음 먹어보네~~😄달달하니 맛있다👍🦑오~~~이건 꼭 먹어야해요.!!🤔..#제주무늬오징어 #무늬오징어#무늬오징어회 #회#제주도맛집 #제주도맛집추천 #제주도회#맛있다그램 #맛있다#좋아요테러 #우리집#이밤#야식추천 #야식스타그램 #야식그램 #미쳤다 #처음 #처음이야 #🦑#👍,2021-08-19,85,,"['#제주무늬오징어', '#무늬오징어', '#무늬오징어회', '#회', '#제주도맛집', '#제주도맛집추천', '#제주도회', '#맛있다그램', '#맛있다', '#좋아요테러', '#우리집', '#이밤', '#야식추천', '#야식스타그램', '#야식그램', '#미쳤다', '#처음', '#처음이야', '#🦑', '#👍']"
재미있게 놀 수 있는 픽미클럽#픽미펍클럽#제주도클럽#제주클럽#월정리클럽#제주도술집#월정리술집#제주도술집#제주도펍#제주펍#월정리펍#월정리맛집#제주월정리맛집#제주도맛집#제주맛집#제주도술집픽미펍클럽,2021-08-19,3,,"['#픽미펍클럽', '#제주도클럽', '#제주클럽', '#월정리클럽', '#제주도술집', '#월정리술집', '#제주도술집', '#제주도펍', '#제주펍', '#월정리펍', '#월정리맛집', '#제주월정리맛집', '#제주도맛집', '#제주맛집', '#제주도술집픽미펍클럽']"
#하늘 #구름 #바다,2021-08-19,6,,"['#하늘', '#구름', '#바다']"
🎀👚🌷,2021-08-19,leap_month님 외 52명이 좋아합니,,[]
🖤🤍🖤🤍..#여수 #여수카페 #부산 #부산카페 #제주 #제주도 #제주도맛집 #제주카페 #제주도카페 #서울 #서울카페 #강남 #홍대 #잠실 #성수 #성수카페 #강릉 #강릉카페 #해운대 #협재해수욕장 #일상 #데일리 #럽스타그램 #카페 #카페투어 #데일리룩 #샌들 #카페스타그램 #헬스타그램 #잠실카페,2021-08-19,14,,"['#여수', '#여수카페', '#부산', '#부산카페', '#제주', '#제주도', '#제주도맛집', '#제주카페', '#제주도카페', '#서울', '#서울카페', '#강남', '#홍대', '#잠실', '#성수', '#성수카페', '#강릉', '#강릉카페', '#해운대', '#협재해수욕장', '#일상', '#데일리', '#럽스타그램', '#카페', '#카페투어', '#데일리룩', '#샌들', '#카페스타그램', '#헬스타그램', '#잠실카페']"
봉리단길 투어☺️ 전주한옥마을 아님 주의🚫,2021-08-19,46,,[]
아직 아무도 모르는 이호테우해변 포토존 📸벽돌문에 비치는 해변과 앞에 펼쳐진 버베나 꽃의 조화 💜옆에 다른 분홍꽃도 있었는데 이름은 모르겠어요😭그래도 양 옆에 꽃들이 있고 산책로도 있어서걷기 너무 좋았어요 👧🏻🙌🏼커플분들은 벽돌을 배경으로 사진찍어도 좋을것같아요!!📍장소정보는 팔로워분들에게 먼저 알려드려요 ✨#제주도혼자여행#제주도여행#제주신상포토존,2021-08-19,71,,"['#제주도혼자여행', '#제주도여행', '#제주신상포토존']"
"제주도 핫플🐟 #한라봉스시 (저장누르세요)⬆️🏠한라봉스시 (제주시 애월읍 애월북서길 54)⏰매일 10:00 - 22:00 브레이크타임 없음📋메뉴천국의 계단 ₩95,000애월맛집으로 유명한 한라봉스시!가장 핫한 천국의 계단 먹었어요~식전에 고기국수와 새우튀김,전복을 주는데 이게 진짜 짱짱 맛나요👍✔️2~3인이지만 절대 2명이선 다 못먹을정도로 양 짱많음!✔️뷰가 정말 예쁘니 무조건 창가자리&야외 테라스 (여름제외)✔️노을 질 때 저녁쯤 가면 사진 스팟 팡팡.(제주도 또 가고싶다...)..#제주도 #제주맛집 #제주도여행 #제주도여행 #제주카페 #제주 #제주도맛집 #제주여행 #제주가볼만한곳 #제주일상 #제주핫플레이스 #제주핫플 #제주도카페 #제주도초밥 #애월맛집 #애월 #애월카페 #애월해안도로",2021-08-19,358,,"['#한라봉스시', '#제주도', '#제주맛집', '#제주도여행', '#제주도여행', '#제주카페', '#제주', '#제주도맛집', '#제주여행', '#제주가볼만한곳', '#제주일상', '#제주핫플레이스', '#제주핫플', '#제주도카페', '#제주도초밥', '#애월맛집', '#애월', '#애월카페', '#애월해안도로']"
.탁 트인 월정 바다 뷰를 볼 수 있는 야외 테라스와 옥상 빈백 정원 🐬곳곳에 있는 월정 바다를 배경으로 인생샷 포인트뿐만 아니라!달달한 수제 마카롱과 시그니처 음료까지!월정리 카페 콧수염에서 제주도 분위기를 만끽해보세요 ☀️🌊🌈제주시 구좌읍 해맞이해안로 406 카페콧수염070-4131-8880방문해주신 모든 분들께 감사드립니다매일 모든 메뉴 sold-out 되므로 선착순 판매합니다.#서귀포맛집 #제주카페 #월정리카페콧수염 #제주월정리 #월정리해수욕장 #성산맛집 #제주맛집 #월정리 #제주카페추천 #월정리콧수염 #제주카페투어 #제주시카페 #월정리카페 #제주 #제주도여행 #제주마카롱맛집 #제주도 #제주도기념품 #제주도맛집 #성산일출봉맛집 #제주해안도로 #제주월정리카페 #월정리맛집 #함덕카페 #제주피크닉 #서귀포카페 #월정리카페거리 #제주도마카롱 #월정리해변 #제주도카페,2021-08-19,4,,"['#서귀포맛집', '#제주카페', '#월정리카페콧수염', '#제주월정리', '#월정리해수욕장', '#성산맛집', '#제주맛집', '#월정리', '#제주카페추천', '#월정리콧수염', '#제주카페투어', '#제주시카페', '#월정리카페', '#제주', '#제주도여행', '#제주마카롱맛집', '#제주도', '#제주도기념품', '#제주도맛집', '#성산일출봉맛집', '#제주해안도로', '#제주월정리카페', '#월정리맛집', '#함덕카페', '#제주피크닉', '#서귀포카페', '#월정리카페거리', '#제주도마카롱', '#월정리해변', '#제주도카페']"
코로나는 언제쯤 끝날까요..🥲모두 몸보신 할 수 있는 음식 잘 챙겨드시고 면역력 키우셔야해요 ❤️ #전복요리 #명진전복😋싱싱 점수 : 🐥🐥🐥🐥🐥(1점: 오잉..? 2점: 그저그런맛 3점: 한번쯤은 먹어봐야함 4점: 맛있어👏🏻 5점: 와 진짜 너무 맛있어😭👍🏻),2021-08-19,45,,"['#전복요리', '#명진전복😋싱싱']"
Ribbon flat shoes(2colors)🎀#에이티즈서울 #eightiesseoul,2021-08-19,19,,"['#에이티즈서울', '#eightiesseoul']"
.햄버거에 진심인 신랑을 위해 여행지에 버거 맛집이 있음 꼭 들르는 편임 ..제주도 버거 중에 우리의 pick은 함덕의 #무거버거 . .나는 햄버거는 좋아하는 편이 아니라 맛은 잘 모르는데 신랑말로는 다운타우너버거보다 맛있다는데.......#제주도#제주도여행#say남매네여행#say남매네여행_제주#2021#제주도맛집#함덕맛집#제주도버거#mgbg,2021-08-19,23,,"['#무거버거', '#제주도', '#제주도여행', '#say남매네여행', '#say남매네여행_제주', '#2021', '#제주도맛집', '#함덕맛집', '#제주도버거', '#mgbg']"
번호 안 따여본게 사람이냐...#일기 #인스타일상 #유머 #친스타그램 #여행중 #제주 #카페맛집 #드라이브 #웃긴 #일본 #펫스타그램 #타투 #주말 #광주 #소통스타그램 #먹스타그램 #웃긴짤 #디엠환영 #맞팔 #이벤트 #일산 #추억 #다이어트 #댕댕이 #반사 #여행기록 #셀기꾼 #웃긴썰 #제주도맛집 #강원도,2021-08-19,2,,"['#일기', '#인스타일상', '#유머', '#친스타그램', '#여행중', '#제주', '#카페맛집', '#드라이브', '#웃긴', '#일본', '#펫스타그램', '#타투', '#주말', '#광주', '#소통스타그램', '#먹스타그램', '#웃긴짤', '#디엠환영', '#맞팔', '#이벤트', '#일산', '#추억', '#다이어트', '#댕댕이', '#반사', '#여행기록', '#셀기꾼', '#웃긴썰', '#제주도맛집', '#강원도']"
#빈_오월에제주 #항공샷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,2021-08-19,20,,"['#빈_오월에제주', '#항공샷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀']"
"#수르떡볶이 X 리얼클로젯어릴적 추억의 학교앞 분식집 떡볶이맛수르떡볶이 4종 + 치킨 오픈해요(오리지널,매운맛,로제,짜장)남녀노소 누구나 좋아하는 떡볶이어릴적 생각하면 학교앞 분식집 떡볶이를 빼놓을 수 없을텐데요저도 떡볶이를 정말 좋아해서 밀키트, 배달 다양하게 먹어봤는데 조리도 간단하고 너무 맛있더라구요저는 떡볶이 달달파인데 저의 최애 떡볶이가 되었어요◽️오리지널살짝 매콤하지만 달달, 저처럼 맵찔이도 좋아하는 맛어릴적 분식집 그맛◽️매운맛저한텐 많이 매워요 그치만 엽떡파 분들에겐 추천❗️◽️짜장맛라면사리 추가해서 드시면 강추!! 진짜 제가 먹어본 짜장 떡볶이 중에 베스트💛달달해서 애기들도 너무 좋아해요 추천❗️◽️로제맛요즘 핫한 배X보다 저는 더 맛있었어요조금 정성을 더해 베이컨 양파 마늘까지 추가하면 한가지 요리가 뚝딱◽️바삭후라이드떡볶이만 먹기 아쉽다 사이드로 추천드려요끝맛이 살짝 매콤하지만 어린 아이들도 너무 좋아하고 조리도 간편해요◽️닭목살튀김닭한마리에 딱 한점나오는 부위뼈또한 발라져 있어서 간단하게 맥주 안주로도 너무 좋고 떡볶이 사이드로도 너무 좋아요해동도 필요없어 조리도 간단하고 양도 넉넉해서 냉동고에 두세개 쟁여두세요직접 먹어보고 추천해드린 제품이라 믿고 드셔도됩니다✅공구기간 : 8월18일 - 8월19일✅배송 : 본사 직배송 (12시 이전 당일 배송)오리지널/매운맛/로제맛/짜장맛430g 2인분사이드 바삭후라이드/닭목살튀김500g 넉넉한사이즈",2021-08-19,15,,['#수르떡볶이']
