index,송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,운송장_건수
619,5011000722079200,4518000410022200,농산물,6
620,5011001056005400,4719000159066400,농산물,7
621,2714000162099100,5013000663021100,서재/사무용가구,6
622,5011001054058100,4377000345071300,농산물,3
623,3023000053033100,5011000485050200,음료,4
624,5013000821028200,4111300041024200,농산물,6
625,5011000078068400,4111300044042300,농산물,3
626,4150000039100400,5011000315087400,생활용품,4
627,2826000141075100,5011000213023300,이미용가전,4
628,5011000436041400,4719000434060300,농산물,3
629,4148000690015300,5011000430024100,문화컨텐츠,4
630,5011000435012100,4141000006026300,농산물,3
631,5013000622057100,3611000276071400,농산물,3
632,4131000021027300,5011000263028400,건강식품,3
633,4136000318025200,5013000822036200,하의,3
634,4128100099061400,5011000082089200,주방가구,3
635,4481000100073400,5011000382024300,기타디지털/가전,7
636,5011000078068400,4213000254053400,농산물,3
637,5013000731055200,2635000054085100,농산물,3
638,5011000367041300,1162000015002300,농산물,3
639,5011000078068400,4833000457048300,농산물,3
640,5011000137030100,2632000031065300,농산물,3
641,5011000078068400,4139000088093200,농산물,4
642,5013000845056400,2729000010048200,농산물,3
643,5013000821028200,2629000012059300,농산물,3
644,5013000817036400,4128100159050400,농산물,3
645,5013000765096400,4128100070051200,농산물,3
646,5011000078068400,2620000021072200,농산물,4
647,5011000437099200,4111100035053200,농산물,4
648,5013000735022300,4121000005070300,농산물,5
649,5013000777063100,4111100034055100,농산물,15
650,5011000424078200,2626000005016400,농산물,3
651,5013000734059300,1126000019033200,농산물,5
652,4825000135051200,5011000544072300,신발,3
653,5011000078068400,1121500014087100,농산물,3
654,5013000771032200,4420000309028300,농산물,3
655,4136000216029100,5011000435096300,반려동물,3
656,4148000699072200,5013000032098300,완구/매트,6
657,5013000610049100,2917000032094200,농산물,3
658,5013000622057100,1156000019022100,농산물,3
659,5011000078068400,4148000683013400,농산물,3
660,5011000685067100,4711100060087400,농산물,3
661,5013000734077100,1129000016072100,농산물,5
662,5011000420060100,1162000018028100,농산물,3
663,5011000213090100,4113500063091300,농산물,3
664,4148000699072200,5011000113023400,문화컨텐츠,6
665,3023000012008100,5011000373003400,생활용품,10
666,4825000411028100,5013000033005200,김치,3
667,5013000733024100,4127100022066100,농산물,13
668,5011000265054200,3011000095054100,농산물,4
669,1154500002020400,5011000373066400,주방용품,4
670,5013000733015200,4221000043079300,농산물,5
671,5011000420060100,2650000011074200,농산물,3
672,5011000479070200,4159000247004200,음료,7
673,1165000014095200,5011000314056200,문화컨텐츠,5
674,5013000731055200,1162000011020300,농산물,3
675,5013000670082100,4159000216069200,농산물,4
676,5011000137030100,4825000421002200,농산물,3
677,3023000012008100,5011000323091100,냉동/간편조리식품,3
678,5011001058052100,4420000327009400,농산물,8
679,5011000137030100,2818500009073300,농산물,3
680,5011000263080400,1117000009063400,기타디지털/가전,3
681,4148000690015300,5011000265053200,문화컨텐츠,3
682,5013000731055200,4792000534008100,농산물,4
683,5013000731055200,2914000038037100,농산물,3
684,5013000845041200,2641000065043400,농산물,5
685,4773000711032300,5011000368010400,건강식품,4
686,4888000005087300,5013000776091400,농산물,4
687,5011000213090100,4617000209026200,농산물,3
688,5013000776084200,1171000013060200,농산물,5
689,5013000565050400,4139000116059400,농산물,5
690,5011000199044400,2714000142079300,농산물,3
691,5011000078068400,1111000007093200,농산물,3
692,5011000137030100,2823700016053100,농산물,3
693,5013000777063100,2823700005029300,농산물,3
694,5013000731055200,2915500013034100,농산물,3
695,1165000018039100,5011000265033400,기타식품,4
696,5013000692037200,4717001505070100,농산물,4
697,4683000464060100,5013000853006300,기타패션의류,4
698,5013000731055200,2729000020090100,농산물,4
699,5011000315016300,1141000008069400,가공식품,3
700,5011000481032300,2614000010047100,음료,3
701,5011000078068400,4427000447008300,농산물,3
702,4717000829052200,5013000861017200,농산물,4
703,5013000822063400,4128500002024100,상의,3
704,4165000745096300,5011000372041100,주방가구,3
705,5013000610049100,4511300050098200,농산물,3
706,5013000610049100,2632000028090100,농산물,3
707,5011000420060100,2626000006043300,농산물,3
708,5011000078068400,1159000004002100,농산물,4
709,5011000318028100,1153000009086300,농산물,12
710,4148000663037200,5011000213071400,문화컨텐츠,3
711,5013000777083100,1150000029028100,농산물,26
712,5011000485091400,1150000037088400,농산물,3
713,5011000316024300,4215000421016200,수산,4
714,5011000685067100,4817000660058100,농산물,4
715,5013000671079300,4711300594020400,농산물,6
716,5011000078068400,4833000419090300,농산물,7
717,5011000078068400,2771000084094300,농산물,5
718,4146100353086100,5013000861001200,주방용품,5
719,5011000535028300,4817000326008300,농산물,10
720,5013000821028200,1144000019092400,농산물,5
721,4715000248060400,5011000368019200,색조메이크업,5
722,5013000845056400,4159000246005100,농산물,3
723,5011001069093300,3114000006044400,농산물,80
724,4150000163045200,5011000596012200,상의,3
725,5011000626011200,1174000007094300,농산물,5
726,5011000213090100,4127300043044300,농산물,3
727,5011000315016300,4127300036002300,가공식품,8
728,5013000178055200,4272000416009300,농산물,3
729,5011000078068400,1156000014097300,농산물,3
730,5011000437099200,1156000007029400,농산물,4
731,5011000535028300,1159000013096400,농산물,4
732,5011000078068400,2632000031077200,농산물,3
733,5011000450085400,4575000482005200,수산,3
734,4213000299080300,5011000371084100,음료,3
735,5011000078068400,1121500014063300,농산물,3
736,4136000216029100,5013000611068200,반려동물,4
737,5011001054058100,4159000385089200,농산물,3
738,1154500001021400,5011000375070300,인테리어소품,3
739,1156000018005100,5011000214044100,기타식품,4
740,5011000078068400,2826000076071200,농산물,3
741,5013000610049100,1138000012048100,농산물,3
742,5011000375010100,2917000072097100,음료,4
743,1126000005095200,5011000488004400,하의,3
744,5011000078068400,4511300096047300,농산물,8
745,5011000424078200,4122000104024100,농산물,17
746,2635000035072100,5011000220073100,상의,3
747,5011000576007100,1138000022032200,농산물,7
748,5013000731055200,2641000045031400,농산물,3
749,1153000017005200,5013000782095400,이미용가전,4
750,1168000010070300,5011000213022200,상의,4
751,5011000366070100,2632000020033300,농산물,3
752,3023000012008100,5011000435049100,축산,3
753,4148000690015300,5011000429068100,문화컨텐츠,5
754,5013000610049100,2641000063004300,농산물,7
755,5011000313040400,2644000142093400,농산물,5
756,5011000373038300,4729000171082300,농산물,3
757,5011000078068400,1138000003056300,농산물,4
758,5013000735022300,4686000048075100,농산물,4
759,5013000822017300,4282000197084400,농산물,4
760,5011000525067400,4377000024022200,음료,4
761,4146100274005300,5011000173093200,주방용품,4
762,4150000201062200,5011000373021300,건강식품,5
763,5013000821028200,4136000118064100,농산물,3
764,4148000699072200,5011000487009200,문화컨텐츠,6
765,2811000157062200,5013000822023200,아우터,5
766,4148000699072200,5011000434080400,음반,3
767,5011000175041200,4127100022092100,음료,5
768,5011000169068200,4128500009069400,농산물,3
769,5013000765096400,4215000463023200,농산물,3
770,5011000213090100,4146300032005300,농산물,3
771,4148000690015300,5011000218030400,문화컨텐츠,3
772,5011000213090100,4311300053056200,농산물,3
773,5011000078068400,4161000145090200,농산물,3
774,5011000685067100,1162000004053100,농산물,4
775,5011000850094200,4165000744075200,농산물,3
776,5011000525070400,2823700015026100,농산물,3
777,5011000213090100,3020000170040200,농산물,3
778,4374000113098100,5013000676076100,농산물,13
779,4148000704018400,5011000373057300,문화컨텐츠,4
780,5013000821028200,4155000379045400,농산물,4
781,5013000692034400,1130500018068200,농산물,3
782,5011001060063300,4415000519009300,농산물,4
783,5011000228004400,4812300029046300,건강식품,5
784,5011000137030100,4148000016013200,농산물,4
785,4127300022051100,5011000372059100,위생/건강용품,6
786,5013000858004300,3017000002091300,농산물,6
787,5013000610049100,2914000026042100,농산물,3
788,4117300017049300,5011000219032200,기타식품,47
789,5011000078068400,1126000010061200,농산물,4
790,5011000316024300,4128100136022400,수산,7
791,5011000685067100,4146300026092400,농산물,3
792,5013000691060200,4115000035061200,농산물,4
793,5011000450085400,3014000006005300,수산,3
794,5011000213069100,4413300066091300,기타식품,10
795,5013000610049100,4889000492075200,농산물,3
796,5011000378049100,4513000222042400,농산물,9
797,4717001152079100,5011000316038100,가공식품,37
798,5013000821028200,4372000464033100,농산물,3
799,5011000137030100,4413300155083300,농산물,3
800,4128500028049400,5011000767066100,음료,5
801,5011000112028200,2771000021051100,기타식품,8
802,5011000685067100,4119700005069100,농산물,3
803,5011000078068400,1174000008019100,농산물,3
804,4377000238011300,5011000089092400,음료,4
805,4150000201062200,5011000320018100,건강식품,3
806,5013000777063100,3611000357087400,농산물,3
807,4111700019028100,5011000179062400,음료,4
808,5011000595017300,4111100027035100,음반,3
809,5013000675081300,1111000026048300,농산물,3
810,2653000016100300,5011000310049300,상의,3
811,5011000370063200,4121000026021100,농산물,7
812,5013000777063100,4111100024029200,농산물,3
813,5011000685067100,2820000050032300,농산물,3
814,1153000017005200,5013000777091300,다이어트식품,3
815,4148000687085300,5011000220007100,문화컨텐츠,3
816,5011000078068400,4161000223068300,농산물,3
817,5013000785062300,4115000044043300,기타식품,3
818,5013000610049100,1162000017098100,농산물,3
819,5013000821028200,4128100161028400,농산물,5
820,5011000137030100,4511300072097100,농산물,3
821,5011000078068400,3111000024092400,농산물,4
822,5013000823059200,2820000015092300,농산물,3
823,5013000731055200,4420000366073300,농산물,3
824,5013000506072100,4729000228027200,농산물,3
825,3011000054046300,5013000823057200,건강식품,3
826,5013000821028200,2729000024045300,농산물,4
827,5011000379006400,1114000007085400,농산물,6
828,5013000610049100,4161000317021300,농산물,3
829,5013000777063100,2818500045050300,농산물,3
830,5013000818051200,2647000002018100,농산물,3
831,5013000610049100,1130500007038300,농산물,3
832,4420000201100300,5011000173048300,주방용품,3
833,5013000675081300,4521000132011400,농산물,3
834,5011000373058300,1174000015099300,건강식품,4
835,5013000821028200,4139000102056100,농산물,16
836,4155000387045300,5013000759069100,침실가구,31
837,5013000731055200,1144000017071200,농산물,6
838,5013000845056400,4159000471084300,농산물,5
839,5013000354052200,4886000124004300,농산물,3
840,5011000137030100,1168000021007100,농산물,3
841,4157000126045400,5011000437021400,문구/사무용품,3
842,5011000381004300,4420000191048200,농산물,8
843,4148000626030400,5011000315087400,가공식품,3
844,5011000078068400,2820000049013200,농산물,3
845,4146100238100100,5011000426081400,건강용품,5
846,5011000685067100,4425000029066400,농산물,4
847,5011000078068400,2823700005007400,농산물,3
848,5013000731055200,4283000577033400,농산물,4
849,2623000019068400,5011000219022100,음료,3
850,5013000825039100,4784000260012400,농산물,8
851,5011000316024300,4111300026092400,수산,4
852,2723000088054300,5011000213065400,과자,3
853,5013000897086300,4874000210020300,농산물,3
854,5013000731055200,4141000018061300,농산물,4
855,5013000731055200,2917000081082400,농산물,7
856,5013000821028200,1174000016043200,농산물,3
857,5011000215022300,1129000016079400,음료,4
858,5013000624091200,1174000011048100,농산물,4
859,4146100238100100,5011000214028300,음료,5
860,5013000735022300,4183000518058300,농산물,6
861,5011000078068400,3611000357072400,농산물,3
862,5011000972091200,4373000418095200,수산,6
863,5011000259006100,4137000038029200,수산,3
864,5011000078068400,4159000299056100,농산물,3
865,5013000930047300,1132000008019400,농산물,3
866,5013000858004400,4136000270025200,농산물,3
867,4146100274005300,5013000045062200,주방용품,4
